id,time,ch1,ch2,ch3,ch4,ch5,ch6
214,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
215,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
216,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
217,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
218,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
219,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
220,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
221,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
222,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
223,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
224,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
225,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
226,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
227,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
228,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
229,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
230,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
231,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
232,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
233,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
234,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
235,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
236,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
237,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
238,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
239,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
